status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_dr7q,3387,165313.36+273307.4_413098_0.1,413098,1690-53475-600,1690,53475,600,1690-53475-600,1690-53475-600,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.30567999999997,27.552079999999997,165313.36+273307.4,SDSS J165313.36+273307.3,253.305674,27.552077,1690,53475,52403,600,0.9872000217437744,0.9872000217437744,0.9916000000000001,0.1,149.76745414439011,1.9180147458535122,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_43.083.fits,
missing_both,3391,082127.18+260504.9_423118_0.0001,423118,1266-52709-571,1266,52709,571,1266-52709-571,1266-52709-571,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.36327999999999,26.084699999999998,082127.18+260504.9,SDSS J082127.18+260504.9,125.363278,26.084699,1266,52709,52664,571,0.8366000056266785,0.8366000056266785,0.8437000000000001,0.0001,150.36008233151773,1.938106560120314,none,0,0,0,0,3.691317671790517,,,
missing_both,3392,083325.69+391204.7_420968_0.0003,420968,828-52317-344,828,52317,344,828-52317-344,828-52317-344,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,128.35706,39.20130999999999,083325.69+391204.7,SDSS J083325.68+391204.6,128.357057,39.201306,828,52317,52258,344,0.33000001311302185,0.33000001311302185,0.32160000000000005,0.0003,150.03407960050015,1.9346394574188157,none,0,0,0,0,14.123428620462445,,,
missing_both,3395,074350.36+504223.8_415018_0.001,415018,1869-53327-305,1869,53327,305,1869-53327-305,1869-53327-305,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,115.95985999999999,50.70663,074350.36+504223.8,SDSS J074350.36+504223.8,115.959859,50.706627,1869,53327,52973,305,1.3949999809265137,1.3949999809265137,1.3910000000000002,0.001,150.21051822434805,1.9226414293995777,none,0,0,0,0,10.840952253103918,,,
missing_both,3407,152340.93+011057.1_405366_1,405366,2953-54560-139,2953,54560,139,2953-54560-139,2953-54560-139,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,230.92057999999997,1.18254,152340.93+011057.1,,230.920573,1.182535,2953,54560,51668,139,3.4600000381469727,3.4600000381469727,3.4635000000000002,1.0,150.35062343977515,1.9098470049148848,none,0,0,0,0,12.25311217645189,,,
missing_both,3408,082127.89+230233.3_402405_0.0001,402405,1926-53317-514,1926,53317,514,1926-53317-514,1926-53317-514,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.36622999999999,23.042589999999997,082127.89+230233.3,SDSS J082127.89+230233.3,125.366224,23.042592,1926,53317,52994,514,0.8479999899864197,0.8479999899864197,0.8571000000000001,0.0001,150.342768771349,1.9041276942415468,none,0,0,0,0,7.861298220220508,,,
missing_both,3409,144008.74+001630.4_404190_1,404190,307-51663-511,307,51663,511,307-51663-511,307-51663-511,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.03644999999997,0.27512,144008.74+001630.4,SDSS J144008.74+001630.4,220.036454,0.275121,307,51663,51259,511,1.511299967765808,1.511299967765808,1.5020000000000002,1.0,150.39582971103064,1.9073320484566203,none,0,0,0,0,18.11658028710882,,,
missing_both,3413,091416.62+434652.1_415482_0.0003,415482,832-52312-53,832,52312,53,832-52312-53,832-52312-53,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,138.56929,43.78115,091416.62+434652.1,SDSS J091416.62+434652.2,138.569284,43.78115,832,52312,52258,53,1.1619999408721924,1.1619999408721924,1.1575000000000002,0.0003,150.34327122070673,1.9243593810599413,none,0,0,0,0,27.522343545467084,,,
missing_both,3414,021951.74-004435.2_415906_0.1,415906,405-51816-16,405,51816,16,405-51816-16,405-51816-16,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,34.965599999999995,-0.7431399999999999,021951.74-004435.2,SDSS J021951.74-004435.2,34.965603,-0.743137,405,51816,52522,16,1.0360000133514404,1.0360000133514404,1.0355,0.1,149.93479444642912,1.9242798157569214,none,0,0,0,0,12.165725089711184,,,
missing_both,3419,144027.00+032637.9_416786_0.03,416786,587-52026-271,587,52026,271,587-52026-271,587-52026-271,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.11251999999996,3.4438799999999996,144027.00+032637.9,SDSS J144027.00+032637.9,220.112511,3.443881,587,52026,51674,271,2.1379001140594482,2.1379001140594482,2.1375,0.03,150.30990010453377,1.9273453127103297,none,0,0,0,0,12.166243379429762,,,
missing_both,3420,141822.90-000054.6_421983_0.3,421983,304-51957-440,304,51957,440,304-51957-440,304-51957-440,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,214.59545999999997,-0.015189999999999999,141822.90-000054.6,SDSS J141822.90-000054.6,214.595458,-0.015186,304,51957,51259,440,2.0571999549865723,2.0571999549865723,2.0479000000000003,0.3,150.28643695754837,1.9362522619993507,none,0,0,0,0,31.581446004348837,,,
missing_both,3425,141954.87+072254.8_415018_0.03,415018,1826-53499-442,1826,53499,442,1826-53499-442,1826-53499-442,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,214.97863999999998,7.381899999999999,141954.87+072254.8,SDSS J141954.87+072254.8,214.978633,7.381897,1826,53499,52076,442,1.3949999809265137,1.3949999809265137,1.3995000000000002,0.03,150.21051822434805,1.9226414293995777,none,0,0,0,0,10.840952253103918,,,
missing_both,3426,084009.51+402930.5_459404_1,459404,829-52296-360,829,52296,360,829-52296-360,829-52296-360,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,130.03963,40.491809999999994,084009.51+402930.5,SDSS J084009.49+402930.5,130.039626,40.491811,829,52296,52234,360,2.7620999813079834,2.7620999813079834,2.7634000000000003,1.0,150.32593787021824,1.9971696893918955,none,0,0,0,0,25.20621710314564,,,
missing_both,3427,034138.71-065529.3_461703_1,461703,462-51909-175,462,51909,175,462-51909-175,462-51909-175,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,55.41130999999999,-6.924809999999999,034138.71-065529.3,SDSS J034138.70-065529.3,55.411308,-6.924808,462,51909,51465,175,2.2314000129699707,2.2314000129699707,2.2289000000000003,1.0,150.16344786555885,2.0006812467352617,none,0,0,0,0,32.6882598460284,,,
missing_both,3431,075131.00+502654.3_460221_0.0003,460221,1868-53318-583,1868,53318,583,1868-53318-583,1868-53318-583,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.87918999999998,50.44843999999999,075131.00+502654.3,SDSS J075131.00+502654.3,117.87919,50.448438,1868,53318,52973,583,2.2743000984191895,2.2743000984191895,2.2819000000000003,0.0003,150.33473724403174,1.9980039667361136,none,0,0,0,0,16.08858178285353,,,
missing_both,3433,082418.51+382121.4_464472_1,464472,894-52615-219,894,52615,219,894-52615-219,894-52615-219,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,126.07715999999998,38.35594999999999,082418.51+382121.4,SDSS J082418.51+382121.4,126.07716,38.355948,894,52615,52261,219,1.580399990081787,1.580399990081787,1.5718,1.0,150.53869804373716,2.0041786880746724,none,0,0,0,0,18.99961531796586,,,
missing_both,3434,083027.92+543026.1_460759_0.03,460759,1783-53386-128,1783,53386,128,1783-53386-128,1783-53386-128,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.61635999999999,54.507259999999995,083027.92+543026.1,SDSS J083027.93+543026.1,127.616367,54.50726,1783,53386,52936,128,0.2842000126838684,0.2842000126838684,0.2832,0.03,150.2173704789393,1.9981476230205935,none,0,0,0,0,30.822222360841884,,,
missing_both,3435,082045.36+243152.8_461746_0.03,461746,1585-52962-557,1585,52962,557,1585-52962-557,1585-52962-557,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,125.18903999999998,24.531359999999996,082045.36+243152.8,SDSS J082045.36+243152.9,125.189039,24.53136,1585,52962,52671,557,0.6614000201225281,0.6614000201225281,0.6521000000000001,0.03,149.9675614744821,2.0010586714839493,none,0,0,0,0,7.149597542975164,,,
missing_dr7q,3438,083559.72+295028.9_461772_0.01,461772,1269-52937-309,1269,52937,309,1269-52937-309,1269-52937-309,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,128.99883999999997,29.841379999999997,083559.72+295028.9,SDSS J083559.72+295028.9,128.998842,29.84138,1269,52937,52639,309,0.6883000135421753,0.6883000135421753,0.6876000000000001,0.01,149.63082652791587,1.9986433750088928,coordinate_fallback,0,0,1,1,0.03143452319050574,820478,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_02.120.fits,
missing_both,3441,162151.74+340559.1_458865_0.0001,458865,1057-52522-254,1057,52522,254,1057-52522-254,1057-52522-254,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,245.46558999999996,34.09976999999999,162151.74+340559.1,SDSS J162151.74+340559.0,245.465592,34.099766,1057,52522,52402,254,1.8112000226974487,1.8112000226974487,1.8026000000000002,0.0001,150.4205123683971,1.9960071348456139,none,0,0,0,0,17.275286763631403,,,
missing_both,3455,163059.65+322345.8_466726_0.001,466726,1058-52520-210,1058,52520,210,1058-52520-210,1058-52520-210,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,247.74856999999997,32.396069999999995,163059.65+322345.8,SDSS J163059.65+322345.8,247.748564,32.396067,1058,52520,52403,210,1.5140000581741333,1.5140000581741333,1.5182000000000002,0.001,150.26098880228366,2.008557740650567,none,0,0,0,0,18.469558310375433,,,
missing_both,3459,165421.92+353746.9_468336_0.0001,468336,820-52438-258,820,52438,258,820-52438-258,820-52438-258,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.59133999999997,35.629709999999996,165421.92+353746.9,SDSS J165421.91+353746.9,253.591337,35.629715,820,52438,52047,258,1.410099983215332,1.410099983215332,1.4095000000000002,0.0001,150.32198613054,2.0105552566216973,none,0,0,0,0,7.161951930284462,,,
missing_both,3462,101723.03+613627.1_466726_0.1,466726,772-52375-303,772,52375,303,772-52375-303,772-52375-303,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,154.34598999999997,61.60754999999999,101723.03+613627.1,SDSS J101723.03+613627.1,154.345997,61.607546,772,52375,51638,303,1.5140000581741333,1.5140000581741333,1.5117000000000003,0.1,150.26098880228366,2.008557740650567,none,0,0,0,0,18.469558310375433,,,
missing_both,3464,164552.11+224450.0_467367_0.1,467367,1414-53135-124,1414,53135,124,1414-53135-124,1414-53135-124,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.46712999999997,22.74723,164552.11+224450.0,FBQS J1645+2244,251.46714,22.747228,1414,53135,52710,124,2.723900079727173,2.723900079727173,2.7185,0.1,150.21511807974727,2.0098521387418953,none,0,0,0,0,7.97171546333354,,,
missing_both,3472,164534.00+421927.7_465131_0.0003,465131,628-52083-80,628,52083,80,628-52083-80,628-52083-80,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.39168999999995,42.324389999999994,164534.00+421927.7,SDSS J164534.01+421927.7,251.391696,42.324386,628,52083,51667,80,1.1779999732971191,1.1779999732971191,1.1764000000000001,0.0003,150.07145857465733,2.0054450616821553,none,0,0,0,0,9.130513942318174,,,
missing_both,3473,153544.09+034611.9_466726_0.003,466726,593-52026-554,593,52026,554,593-52026-554,593-52026-554,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,233.93371999999997,3.7699899999999995,153544.09+034611.9,SDSS J153544.09+034611.9,233.933711,3.769994,593,52026,51674,554,1.5140000581741333,1.5140000581741333,1.5103000000000002,0.003,150.26098880228366,2.008557740650567,none,0,0,0,0,18.469558310375433,,,
missing_both,3484,081556.24+110010.8_469967_1,469967,2421-54153-564,2421,54153,564,2421-54153-564,2421-54153-564,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,123.98433999999999,11.002999999999998,081556.24+110010.8,,123.984348,11.003004,2421,54153,53441,564,1.3597999811172485,1.3597999811172485,1.3575000000000002,1.0,149.8324988150977,2.010756482995419,none,0,0,0,0,5.1967165387215655,,,
missing_both,3491,154150.30+115323.4_466726_0.0003,466726,2516-54240-472,2516,54240,472,2516-54240-472,2516-54240-472,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,235.45958999999996,11.889859999999999,154150.30+115323.4,,235.4596,11.889858,2516,54240,53503,472,1.5140000581741333,1.5140000581741333,1.5172,0.0003,150.26098880228366,2.008557740650567,none,0,0,0,0,18.469558310375433,,,
missing_both,3495,152655.11+381344.0_472871_0.0001,472871,1293-52765-122,1293,52765,122,1293-52765-122,1293-52765-122,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,231.72962999999996,38.228899999999996,152655.11+381344.0,SDSS J152655.10+381344.1,231.729637,38.228905,1293,52765,52313,122,2.226599931716919,2.226599931716919,2.2261,0.0001,150.18938404291072,2.0180550547331926,none,0,0,0,0,12.46639546766382,,,
